0:20:30.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7864N, 111.9938, W, Speed (knots): , 3.50, Angle: 5.05, Altitude: 1484.10, Satellites: 10
1:2:27.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7881N, 111.9945, W, Speed (knots): , 2.13, Angle: 186.83, Altitude: 1591.00, Satellites: 9
1:2:29.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7881N, 111.9945, W, Speed (knots): , 1.75, Angle: 188.02, Altitude: 1591.40, Satellites: 9
1:2:32.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7881N, 111.9945, W, Speed (knots): , 3.40, Angle: 215.66, Altitude: 1592.70, Satellites: 9
1:2:34.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7881N, 111.9945, W, Speed (knots): , 0.28, Angle: 146.55, Altitude: 1592.90, Satellites: 7
1:2:36.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7881N, 111.9945, W, Speed (knots): , 2.14, Angle: 142.83, Altitude: 1592.70, Satellites: 9
1:2:39.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7880N, 111.9945, W, Speed (knots): , 1.02, Angle: 194.61, Altitude: 1591.20, Satellites: 9
1:2:41.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7880N, 111.9945, W, Speed (knots): , 2.16, Angle: 163.36, Altitude: 1590.00, Satellites: 8
1:2:43.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7880N, 111.9945, W, Speed (knots): , 3.41, Angle: 208.80, Altitude: 1589.40, Satellites: 9
1:2:45.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7880N, 111.9945, W, Speed (knots): , 3.52, Angle: 188.29, Altitude: 1589.40, Satellites: 9
1:2:48.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7879N, 111.9945, W, Speed (knots): , 3.19, Angle: 157.50, Altitude: 1590.00, Satellites: 9
1:2:50.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7879N, 111.9945, W, Speed (knots): , 0.93, Angle: 49.70, Altitude: 1589.50, Satellites: 9
1:2:53.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7879N, 111.9945, W, Speed (knots): , 1.65, Angle: 149.62, Altitude: 1588.50, Satellites: 9
1:2:55.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7879N, 111.9945, W, Speed (knots): , 1.23, Angle: 115.37, Altitude: 1587.50, Satellites: 9
1:2:57.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7879N, 111.9945, W, Speed (knots): , 1.59, Angle: 150.38, Altitude: 1586.30, Satellites: 9
1:3:0.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7879N, 111.9945, W, Speed (knots): , 1.76, Angle: 189.15, Altitude: 1584.20, Satellites: 9
1:3:2.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7879N, 111.9945, W, Speed (knots): , 1.39, Angle: 196.72, Altitude: 1582.70, Satellites: 9
1:3:4.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7879N, 111.9945, W, Speed (knots): , 0.90, Angle: 156.98, Altitude: 1581.90, Satellites: 9
1:3:6.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7879N, 111.9944, W, Speed (knots): , 1.07, Angle: 98.61, Altitude: 1580.70, Satellites: 9
1:3:9.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7879N, 111.9944, W, Speed (knots): , 0.34, Angle: 16.11, Altitude: 1580.10, Satellites: 9
1:3:11.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7879N, 111.9945, W, Speed (knots): , 1.60, Angle: 276.58, Altitude: 1579.40, Satellites: 9
1:3:14.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7879N, 111.9945, W, Speed (knots): , 0.42, Angle: 205.45, Altitude: 1578.90, Satellites: 9
1:3:16.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7879N, 111.9945, W, Speed (knots): , 1.06, Angle: 261.35, Altitude: 1577.80, Satellites: 9
1:3:19.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7878N, 111.9945, W, Speed (knots): , 3.77, Angle: 225.91, Altitude: 1575.60, Satellites: 9
1:3:21.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7878N, 111.9945, W, Speed (knots): , 2.22, Angle: 203.77, Altitude: 1574.60, Satellites: 9
1:3:23.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7878N, 111.9945, W, Speed (knots): , 2.00, Angle: 166.07, Altitude: 1574.40, Satellites: 8
1:3:25.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7878N, 111.9945, W, Speed (knots): , 2.61, Angle: 143.12, Altitude: 1575.30, Satellites: 9
1:3:28.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7878N, 111.9945, W, Speed (knots): , 2.32, Angle: 124.46, Altitude: 1576.20, Satellites: 9
1:3:30.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7877N, 111.9945, W, Speed (knots): , 3.12, Angle: 172.90, Altitude: 1577.10, Satellites: 9
1:3:33.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7877N, 111.9945, W, Speed (knots): , 0.75, Angle: 104.86, Altitude: 1578.60, Satellites: 8
1:3:35.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7877N, 111.9944, W, Speed (knots): , 1.32, Angle: 70.63, Altitude: 1579.10, Satellites: 9
1:3:37.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7877N, 111.9944, W, Speed (knots): , 0.36, Angle: 126.08, Altitude: 1578.90, Satellites: 9
1:3:39.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7877N, 111.9944, W, Speed (knots): , 2.52, Angle: 218.60, Altitude: 1578.50, Satellites: 9
1:3:42.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7877N, 111.9944, W, Speed (knots): , 2.23, Angle: 163.65, Altitude: 1578.60, Satellites: 8
1:3:44.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7877N, 111.9944, W, Speed (knots): , 1.93, Angle: 166.88, Altitude: 1578.50, Satellites: 9
1:3:46.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7877N, 111.9944, W, Speed (knots): , 1.24, Angle: 98.63, Altitude: 1577.90, Satellites: 9
1:3:48.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7877N, 111.9944, W, Speed (knots): , 1.02, Angle: 167.35, Altitude: 1577.50, Satellites: 9
1:3:50.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7876N, 111.9944, W, Speed (knots): , 2.33, Angle: 99.56, Altitude: 1577.00, Satellites: 9
1:3:53.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7877N, 111.9943, W, Speed (knots): , 3.09, Angle: 51.67, Altitude: 1574.70, Satellites: 9
1:3:55.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7877N, 111.9943, W, Speed (knots): , 1.95, Angle: 59.29, Altitude: 1572.90, Satellites: 9
1:3:57.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7877N, 111.9943, W, Speed (knots): , 0.81, Angle: 339.40, Altitude: 1572.60, Satellites: 9
1:4:0.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7877N, 111.9943, W, Speed (knots): , 1.54, Angle: 322.78, Altitude: 1571.30, Satellites: 8
1:4:2.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7876N, 111.9943, W, Speed (knots): , 3.40, Angle: 213.29, Altitude: 1570.60, Satellites: 9
1:4:4.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7876N, 111.9943, W, Speed (knots): , 1.67, Angle: 188.11, Altitude: 1570.10, Satellites: 9
1:4:7.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7876N, 111.9943, W, Speed (knots): , 1.51, Angle: 165.60, Altitude: 1568.70, Satellites: 9
1:4:9.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7876N, 111.9943, W, Speed (knots): , 1.25, Angle: 173.06, Altitude: 1567.30, Satellites: 9
1:4:11.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7876N, 111.9943, W, Speed (knots): , 1.38, Angle: 194.72, Altitude: 1566.00, Satellites: 9
1:4:13.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7875N, 111.9943, W, Speed (knots): , 1.95, Angle: 73.71, Altitude: 1565.40, Satellites: 9
1:4:15.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7875N, 111.9943, W, Speed (knots): , 0.65, Angle: 229.50, Altitude: 1564.90, Satellites: 9
1:4:18.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7875N, 111.9943, W, Speed (knots): , 1.52, Angle: 161.97, Altitude: 1563.40, Satellites: 9
1:4:20.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7875N, 111.9943, W, Speed (knots): , 2.15, Angle: 161.79, Altitude: 1562.60, Satellites: 9
1:4:23.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7875N, 111.9943, W, Speed (knots): , 1.33, Angle: 110.46, Altitude: 1560.50, Satellites: 9
1:4:25.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7875N, 111.9943, W, Speed (knots): , 2.35, Angle: 131.18, Altitude: 1558.90, Satellites: 9
1:4:27.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7875N, 111.9943, W, Speed (knots): , 2.50, Angle: 185.94, Altitude: 1558.20, Satellites: 9
1:4:29.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7875N, 111.9943, W, Speed (knots): , 1.58, Angle: 175.53, Altitude: 1558.60, Satellites: 9
1:4:32.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7875N, 111.9943, W, Speed (knots): , 1.30, Angle: 16.76, Altitude: 1557.70, Satellites: 9
1:4:34.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7875N, 111.9943, W, Speed (knots): , 1.15, Angle: 68.21, Altitude: 1557.10, Satellites: 9
1:4:36.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7874N, 111.9943, W, Speed (knots): , 3.38, Angle: 189.71, Altitude: 1557.20, Satellites: 9
1:4:39.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7874N, 111.9943, W, Speed (knots): , 3.07, Angle: 202.74, Altitude: 1557.70, Satellites: 9
1:4:41.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7874N, 111.9943, W, Speed (knots): , 2.81, Angle: 104.49, Altitude: 1557.30, Satellites: 9
1:4:43.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7874N, 111.9942, W, Speed (knots): , 0.59, Angle: 218.15, Altitude: 1556.70, Satellites: 9
1:4:45.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7874N, 111.9943, W, Speed (knots): , 1.16, Angle: 148.43, Altitude: 1556.00, Satellites: 9
1:4:48.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7874N, 111.9942, W, Speed (knots): , 2.08, Angle: 55.65, Altitude: 1554.90, Satellites: 9
1:4:50.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7874N, 111.9942, W, Speed (knots): , 1.79, Angle: 47.89, Altitude: 1553.80, Satellites: 9
1:4:52.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7874N, 111.9942, W, Speed (knots): , 1.47, Angle: 196.01, Altitude: 1552.70, Satellites: 9
1:4:54.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7874N, 111.9942, W, Speed (knots): , 1.18, Angle: 309.94, Altitude: 1552.00, Satellites: 9
1:4:56.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7874N, 111.9942, W, Speed (knots): , 0.26, Angle: 359.31, Altitude: 1551.10, Satellites: 9
1:4:58.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7874N, 111.9942, W, Speed (knots): , 2.23, Angle: 139.02, Altitude: 1550.00, Satellites: 9
1:5:0.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9942, W, Speed (knots): , 2.62, Angle: 149.70, Altitude: 1549.40, Satellites: 9
1:5:3.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9942, W, Speed (knots): , 2.58, Angle: 171.34, Altitude: 1549.10, Satellites: 9
1:5:5.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9941, W, Speed (knots): , 1.56, Angle: 119.33, Altitude: 1548.00, Satellites: 9
1:5:7.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9941, W, Speed (knots): , 3.82, Angle: 54.68, Altitude: 1546.80, Satellites: 9
1:5:10.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9940, W, Speed (knots): , 2.57, Angle: 154.70, Altitude: 1546.50, Satellites: 9
1:5:12.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9940, W, Speed (knots): , 0.74, Angle: 148.72, Altitude: 1545.60, Satellites: 9
1:5:14.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9940, W, Speed (knots): , 1.09, Angle: 130.89, Altitude: 1544.90, Satellites: 9
1:5:16.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9940, W, Speed (knots): , 1.71, Angle: 142.70, Altitude: 1545.00, Satellites: 9
1:5:19.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9940, W, Speed (knots): , 0.49, Angle: 82.63, Altitude: 1543.10, Satellites: 9
1:5:21.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9940, W, Speed (knots): , 2.95, Angle: 307.91, Altitude: 1541.10, Satellites: 9
1:5:24.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9940, W, Speed (knots): , 2.25, Angle: 23.47, Altitude: 1538.80, Satellites: 9
1:5:26.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9940, W, Speed (knots): , 1.02, Angle: 5.09, Altitude: 1536.90, Satellites: 9
1:5:28.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9940, W, Speed (knots): , 0.93, Angle: 129.28, Altitude: 1535.60, Satellites: 9
1:5:30.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7873N, 111.9940, W, Speed (knots): , 3.22, Angle: 169.85, Altitude: 1534.50, Satellites: 9
1:5:33.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7872N, 111.9940, W, Speed (knots): , 3.39, Angle: 175.94, Altitude: 1534.40, Satellites: 9
1:5:35.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7872N, 111.9940, W, Speed (knots): , 2.85, Angle: 162.05, Altitude: 1534.70, Satellites: 9
1:5:37.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7872N, 111.9940, W, Speed (knots): , 1.83, Angle: 213.46, Altitude: 1533.30, Satellites: 9
1:5:39.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7872N, 111.9940, W, Speed (knots): , 3.49, Angle: 110.07, Altitude: 1531.90, Satellites: 9
1:5:42.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7872N, 111.9939, W, Speed (knots): , 3.90, Angle: 64.93, Altitude: 1531.90, Satellites: 9
1:5:44.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7872N, 111.9939, W, Speed (knots): , 0.20, Angle: 28.77, Altitude: 1532.10, Satellites: 9
1:5:46.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7872N, 111.9939, W, Speed (knots): , 1.97, Angle: 195.03, Altitude: 1532.70, Satellites: 9
1:5:48.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7871N, 111.9939, W, Speed (knots): , 0.51, Angle: 251.64, Altitude: 1533.00, Satellites: 9
1:5:50.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7871N, 111.9940, W, Speed (knots): , 4.45, Angle: 235.88, Altitude: 1532.60, Satellites: 9
1:5:53.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7871N, 111.9940, W, Speed (knots): , 2.86, Angle: 203.53, Altitude: 1531.80, Satellites: 9
1:5:55.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7871N, 111.9940, W, Speed (knots): , 1.41, Angle: 159.58, Altitude: 1531.20, Satellites: 9
1:5:58.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7871N, 111.9940, W, Speed (knots): , 1.85, Angle: 196.10, Altitude: 1529.80, Satellites: 9
1:6:0.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7871N, 111.9940, W, Speed (knots): , 1.47, Angle: 33.46, Altitude: 1528.40, Satellites: 9
1:6:2.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7871N, 111.9940, W, Speed (knots): , 1.99, Angle: 99.26, Altitude: 1526.70, Satellites: 9
1:6:4.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7871N, 111.9939, W, Speed (knots): , 2.04, Angle: 126.94, Altitude: 1525.00, Satellites: 9
1:6:7.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7871N, 111.9939, W, Speed (knots): , 2.52, Angle: 142.25, Altitude: 1523.30, Satellites: 9
1:6:9.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7870N, 111.9939, W, Speed (knots): , 3.89, Angle: 188.60, Altitude: 1523.20, Satellites: 9
1:6:11.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7870N, 111.9939, W, Speed (knots): , 4.09, Angle: 157.94, Altitude: 1524.20, Satellites: 9
1:6:14.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7870N, 111.9939, W, Speed (knots): , 2.68, Angle: 68.04, Altitude: 1524.10, Satellites: 9
1:6:16.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7870N, 111.9939, W, Speed (knots): , 1.40, Angle: 139.44, Altitude: 1523.60, Satellites: 9
1:6:19.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7870N, 111.9939, W, Speed (knots): , 1.62, Angle: 137.24, Altitude: 1523.20, Satellites: 9
1:6:21.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7869N, 111.9939, W, Speed (knots): , 3.27, Angle: 232.60, Altitude: 1522.90, Satellites: 9
1:6:23.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7869N, 111.9939, W, Speed (knots): , 2.58, Angle: 229.21, Altitude: 1522.70, Satellites: 9
1:6:25.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7869N, 111.9939, W, Speed (knots): , 1.07, Angle: 349.77, Altitude: 1522.00, Satellites: 9
1:6:28.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7869N, 111.9939, W, Speed (knots): , 0.48, Angle: 55.00, Altitude: 1520.80, Satellites: 9
1:6:30.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7869N, 111.9939, W, Speed (knots): , 2.42, Angle: 109.56, Altitude: 1519.70, Satellites: 9
1:6:32.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7869N, 111.9939, W, Speed (knots): , 1.63, Angle: 151.34, Altitude: 1518.80, Satellites: 9
1:6:34.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7869N, 111.9939, W, Speed (knots): , 1.13, Angle: 120.89, Altitude: 1517.10, Satellites: 9
1:6:36.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7869N, 111.9938, W, Speed (knots): , 1.88, Angle: 137.80, Altitude: 1515.60, Satellites: 9
1:6:39.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7869N, 111.9938, W, Speed (knots): , 0.43, Angle: 242.50, Altitude: 1514.70, Satellites: 9
1:6:41.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7868N, 111.9938, W, Speed (knots): , 2.10, Angle: 172.32, Altitude: 1514.30, Satellites: 9
1:6:43.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7868N, 111.9939, W, Speed (knots): , 2.93, Angle: 227.81, Altitude: 1513.60, Satellites: 9
1:6:45.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7868N, 111.9939, W, Speed (knots): , 2.35, Angle: 190.67, Altitude: 1513.30, Satellites: 9
1:6:48.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7868N, 111.9938, W, Speed (knots): , 1.98, Angle: 137.48, Altitude: 1511.90, Satellites: 9
1:6:50.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7868N, 111.9938, W, Speed (knots): , 1.70, Angle: 158.69, Altitude: 1511.00, Satellites: 9
1:6:52.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7868N, 111.9938, W, Speed (knots): , 0.63, Angle: 159.34, Altitude: 1510.40, Satellites: 9
1:6:54.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7867N, 111.9939, W, Speed (knots): , 2.58, Angle: 218.29, Altitude: 1509.90, Satellites: 9
1:6:57.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7867N, 111.9939, W, Speed (knots): , 3.11, Angle: 180.88, Altitude: 1509.10, Satellites: 9
1:6:59.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7867N, 111.9939, W, Speed (knots): , 3.33, Angle: 209.55, Altitude: 1508.60, Satellites: 9
1:7:1.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7866N, 111.9939, W, Speed (knots): , 3.03, Angle: 208.67, Altitude: 1508.00, Satellites: 9
1:7:3.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7866N, 111.9939, W, Speed (knots): , 0.99, Angle: 9.27, Altitude: 1507.50, Satellites: 9
1:7:5.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7867N, 111.9939, W, Speed (knots): , 1.35, Angle: 19.89, Altitude: 1506.70, Satellites: 9
1:7:8.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7867N, 111.9939, W, Speed (knots): , 0.96, Angle: 132.36, Altitude: 1506.70, Satellites: 8
1:7:10.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7866N, 111.9939, W, Speed (knots): , 2.77, Angle: 182.22, Altitude: 1506.80, Satellites: 9
1:7:12.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7866N, 111.9939, W, Speed (knots): , 2.23, Angle: 141.77, Altitude: 1506.70, Satellites: 9
1:7:14.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7866N, 111.9939, W, Speed (knots): , 1.89, Angle: 140.47, Altitude: 1506.50, Satellites: 9
1:7:16.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7866N, 111.9939, W, Speed (knots): , 2.11, Angle: 108.83, Altitude: 1505.20, Satellites: 9
1:7:18.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7866N, 111.9938, W, Speed (knots): , 2.24, Angle: 48.96, Altitude: 1504.00, Satellites: 9
1:7:20.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7866N, 111.9938, W, Speed (knots): , 2.72, Angle: 175.91, Altitude: 1503.00, Satellites: 9
1:7:23.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7866N, 111.9938, W, Speed (knots): , 2.38, Angle: 180.45, Altitude: 1502.50, Satellites: 9
1:7:25.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7865N, 111.9938, W, Speed (knots): , 2.60, Angle: 171.37, Altitude: 1502.30, Satellites: 9
1:7:27.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7865N, 111.9938, W, Speed (knots): , 2.82, Angle: 132.17, Altitude: 1502.00, Satellites: 9
1:7:29.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7865N, 111.9938, W, Speed (knots): , 1.45, Angle: 182.23, Altitude: 1500.60, Satellites: 9
1:7:31.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7865N, 111.9938, W, Speed (knots): , 1.62, Angle: 349.43, Altitude: 1499.00, Satellites: 9
1:7:34.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7865N, 111.9938, W, Speed (knots): , 1.84, Angle: 186.77, Altitude: 1497.30, Satellites: 9
1:7:36.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7865N, 111.9938, W, Speed (knots): , 2.23, Angle: 171.62, Altitude: 1496.90, Satellites: 9
1:7:38.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7865N, 111.9937, W, Speed (knots): , 3.94, Angle: 129.78, Altitude: 1496.80, Satellites: 9
1:7:40.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7864N, 111.9937, W, Speed (knots): , 1.41, Angle: 172.06, Altitude: 1496.40, Satellites: 9
1:7:43.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7865N, 111.9937, W, Speed (knots): , 2.35, Angle: 328.12, Altitude: 1494.60, Satellites: 9
1:7:45.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7864N, 111.9937, W, Speed (knots): , 2.47, Angle: 227.35, Altitude: 1493.40, Satellites: 9
1:7:48.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7864N, 111.9938, W, Speed (knots): , 2.46, Angle: 187.31, Altitude: 1492.40, Satellites: 9
1:7:50.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7864N, 111.9938, W, Speed (knots): , 2.38, Angle: 184.75, Altitude: 1491.70, Satellites: 9
1:7:52.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7864N, 111.9938, W, Speed (knots): , 2.25, Angle: 188.98, Altitude: 1490.60, Satellites: 9
1:7:55.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7864N, 111.9937, W, Speed (knots): , 1.47, Angle: 132.23, Altitude: 1490.10, Satellites: 9
1:7:57.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7864N, 111.9937, W, Speed (knots): , 1.52, Angle: 122.50, Altitude: 1489.40, Satellites: 9
1:7:59.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7864N, 111.9937, W, Speed (knots): , 2.71, Angle: 161.22, Altitude: 1489.00, Satellites: 9
1:8:2.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7864N, 111.9937, W, Speed (knots): , 1.96, Angle: 46.61, Altitude: 1488.20, Satellites: 9
1:8:4.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7863N, 111.9937, W, Speed (knots): , 1.87, Angle: 180.97, Altitude: 1487.70, Satellites: 9
1:8:6.0, Date: 3/4/24, Fix: 1,  quality: 2, Location: 43.7863N, 111.9937, W, Speed (knots): , 1.19, Angle: 185.20, Altitude: 1486.80, Satellites: 10
